Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,week,RH,Trange
2,2013-08-16,82.0,58.0,70.0,51.0,60.0,0.0,5.0,0.0,29.5,30.14,5.0,7.0,5.8,33,50.88587779810227,24.0
1,2013-08-17,81.0,57.0,69.0,56.0,62.0,0.0,4.0,0.0,29.47,30.19,5.7,8.0,6.4,33,63.24179235088773,24.0
2,2013-08-17,79.0,60.0,69.5,55.0,62.0,0.0,5.0,0.0,29.53,30.18,6.0,7.0,6.3,33,59.950900242405545,19.0
1,2013-08-18,81.0,59.0,70.0,57.0,63.0,0.0,5.0,0.0,29.41,30.14,3.7,8.0,4.8,33,63.365166672408776,22.0
2,2013-08-18,81.0,62.0,71.5,57.0,64.0,0.0,7.0,0.0,29.48,30.13,4.2,8.0,4.8,33,60.21171984709242,19.0
1,2013-08-19,85.0,57.0,71.0,60.0,65.0,0.0,6.0,0.0,29.34,30.07,5.1,25.0,5.3,34,68.19661499378506,28.0
2,2013-08-19,86.0,63.0,74.5,58.0,65.0,0.0,10.0,0.0,29.41,30.06,3.8,25.0,4.6,34,56.41480948458688,23.0
1,2013-08-20,88.0,66.0,77.0,62.0,68.0,0.0,12.0,0.0,29.34,30.06,7.7,22.0,8.0,34,59.85263617264551,22.0
2,2013-08-20,88.0,68.0,78.0,61.0,67.0,0.0,13.0,0.0,29.41,30.05,7.0,21.0,7.5,34,55.89116901040809,20.0
1,2013-08-21,90.0,68.0,79.0,65.0,70.0,0.0,14.0,0.01,29.3,30.02,8.6,23.0,9.0,34,62.247329201951004,22.0
2,2013-08-21,91.0,70.0,80.5,64.0,70.0,0.0,16.0,0.05,29.37,30.02,9.0,22.0,9.3,34,57.225538838781354,21.0
1,2013-08-22,78.0,68.0,73.0,67.0,69.0,0.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,34,81.4777451389265,10.0
2,2013-08-22,78.0,67.0,72.5,66.0,68.0,0.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,34,80.04250594960644,11.0
1,2013-08-23,82.0,62.0,72.0,55.0,63.0,0.0,7.0,0.0,29.43,30.14,6.1,6.0,6.8,34,55.06127932824511,20.0
2,2013-08-23,81.0,64.0,72.5,55.0,63.0,0.0,8.0,0.0,29.49,30.13,7.2,6.0,8.0,34,54.138063623137214,17.0
1,2013-08-24,86.0,60.0,73.0,59.0,65.0,0.0,8.0,0.0,29.49,30.2,5.3,17.0,6.1,34,61.497214552500836,26.0
2,2013-08-24,86.0,64.0,75.0,56.0,64.0,0.0,10.0,0.0,29.55,30.2,4.6,16.0,5.9,34,51.61615166182241,22.0
1,2013-08-25,89.0,65.0,77.0,62.0,68.0,0.0,12.0,0.0,29.46,30.18,9.2,22.0,9.6,34,59.85263617264551,24.0
2,2013-08-25,89.0,68.0,78.5,60.0,67.0,0.0,14.0,0.0,29.52,30.17,9.6,21.0,10.1,34,53.057218975326194,21.0
1,2013-08-26,92.0,70.0,81.0,68.0,72.0,0.0,16.0,0.0,29.34,30.06,9.0,24.0,9.4,35,64.68673636674298,22.0
2,2013-08-26,92.0,70.0,81.0,66.0,71.0,0.0,16.0,0.0,29.41,30.06,9.2,23.0,9.5,35,60.365044075809024,22.0
1,2013-08-27,96.0,77.0,86.5,70.0,75.0,0.0,22.0,0.0,29.18,29.9,11.7,24.0,12.0,35,58.01733798678418,19.0
2,2013-08-27,96.0,77.0,86.5,68.0,74.0,0.0,22.0,0.0,29.24,29.89,12.5,24.0,12.7,35,54.17267379996321,19.0
1,2013-08-28,83.0,71.0,77.0,69.0,72.0,0.0,12.0,0.0,29.26,29.95,6.9,3.0,9.3,35,76.35931535226167,12.0
2,2013-08-28,83.0,71.0,77.0,67.0,71.0,0.0,12.0,0.0,29.32,29.94,5.8,36.0,8.7,35,71.27854110531861,12.0
1,2013-08-29,89.0,66.0,77.5,64.0,69.0,0.0,13.0,0.0,29.29,30.01,3.9,10.0,4.7,35,63.158905485562165,23.0
2,2013-08-29,87.0,69.0,78.0,65.0,69.0,0.0,13.0,0.0,29.36,30.0,4.2,10.0,4.6,35,64.33267984899061,18.0
1,2013-08-30,96.0,67.0,81.5,68.0,72.0,0.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,35,63.64148106608333,29.0
2,2013-08-30,96.0,69.0,82.5,67.0,71.0,0.0,18.0,0.47,29.21,29.85,5.3,24.0,7.8,35,59.518316779623795,27.0
1,2013-08-31,78.0,71.0,74.5,67.0,69.0,0.0,10.0,0.07,29.1,29.82,6.1,5.0,7.2,35,77.47216231506823,7.0
2,2013-08-31,77.0,70.0,73.5,66.0,68.0,0.0,9.0,0.96,29.16,29.81,5.8,4.0,7.0,35,77.38903549312181,7.0
1,2013-09-01,85.0,65.0,75.0,67.0,70.0,0.0,10.0,0.14,29.05,29.76,4.2,29.0,5.2,35,76.18653608667044,20.0
2,2013-09-01,84.0,68.0,76.0,66.0,69.0,0.0,11.0,0.02,29.11,29.75,3.9,27.0,5.8,35,71.1773724290501,16.0
1,2013-09-02,79.0,60.0,69.5,61.0,64.0,0.0,5.0,0.0,29.21,29.9,8.1,2.0,9.2,36,74.3729116371666,19.0
2,2013-09-02,77.0,62.0,69.5,60.0,64.0,0.0,5.0,0.0,29.27,29.89,7.5,2.0,8.7,36,71.77594403563046,15.0
1,2013-09-03,77.0,57.0,67.0,54.0,59.0,0.0,2.0,0.0,29.32,30.02,4.0,30.0,5.8,36,62.99339197054547,20.0
2,2013-09-03,76.0,58.0,67.0,54.0,60.0,0.0,2.0,0.0,29.39,30.02,1.5,34.0,4.6,36,62.99339197054547,18.0
1,2013-09-04,84.0,59.0,71.5,57.0,63.0,0.0,7.0,0.0,29.37,30.08,6.2,26.0,7.0,36,60.21171984709242,25.0
2,2013-09-04,84.0,59.0,71.5,55.0,62.0,0.0,7.0,0.0,29.44,30.08,6.4,25.0,6.8,36,56.00222048782242,25.0
1,2013-09-05,74.0,59.0,66.5,54.0,60.0,0.0,2.0,0.14724466463414634,29.49,30.2,9.0,5.0,9.2,36,64.09296007285535,15.0
2,2013-09-05,74.0,65.0,69.5,53.0,60.0,0.0,5.0,0.0,29.55,30.19,9.2,6.0,9.9,36,55.72445173564492,9.0
1,2013-09-06,86.0,57.0,71.5,58.0,64.0,0.0,7.0,0.0,29.38,30.11,4.7,20.0,6.0,36,62.41906184973005,29.0
2,2013-09-06,85.0,62.0,73.5,55.0,63.0,0.0,9.0,0.0,29.44,30.11,4.3,17.0,6.0,36,52.34334529578098,23.0
1,2013-09-07,88.0,65.0,76.5,62.0,68.0,0.0,12.0,0.01,29.21,29.94,5.7,23.0,6.9,36,60.85421683795749,23.0
2,2013-09-07,87.0,68.0,77.5,61.0,67.0,0.0,13.0,0.0,29.28,29.94,5.8,23.0,7.7,36,56.822565614691925,19.0
1,2013-09-08,77.0,71.0,74.0,66.0,69.0,0.0,9.0,0.0,29.26,29.98,10.5,7.0,11.9,36,76.09947755729742,6.0
2,2013-09-08,78.0,71.0,74.5,65.0,68.0,0.0,10.0,0.0,29.33,29.96,10.1,7.0,12.0,36,72.2750932253844,7.0
1,2013-09-09,94.0,68.0,81.0,70.0,74.0,0.0,16.0,0.0,29.15,29.86,9.0,20.0,10.1,37,69.27758930469994,26.0
2,2013-09-09,94.0,69.0,81.5,68.0,73.0,0.0,17.0,0.0,29.22,29.86,8.5,20.0,9.2,37,63.64148106608333,25.0
1,2013-09-10,95.0,77.0,86.0,64.0,71.0,0.0,21.0,0.0,29.25,29.95,12.1,24.0,12.5,37,47.90683479318049,18.0
2,2013-09-10,96.0,78.0,87.0,63.0,71.0,0.0,22.0,0.0,29.32,29.94,12.2,24.0,12.5,37,44.80309996547721,18.0
1,2013-09-11,91.0,75.0,83.0,66.0,71.0,0.0,18.0,0.14724466463414634,29.28,29.98,4.2,27.0,7.5,37,56.568209038240894,16.0
2,2013-09-11,92.0,75.0,83.5,66.0,71.0,0.0,19.0,0.14724466463414634,29.34,29.97,5.1,25.0,6.9,37,55.661532150596734,17.0
1,2013-09-12,82.0,62.0,72.0,59.0,64.0,0.0,7.0,0.14724466463414634,29.28,29.98,7.0,35.0,9.4,37,63.61027648899768,20.0
2,2013-09-12,83.0,63.0,73.0,58.0,64.0,0.0,8.0,0.06,29.34,29.97,6.8,34.0,9.8,37,59.331653227294,20.0
1,2013-09-13,67.0,52.0,59.5,45.0,52.0,5.0,0.0,0.0,29.41,30.13,10.7,1.0,11.5,37,58.6132734777535,15.0
2,2013-09-13,67.0,54.0,60.5,45.0,53.0,4.0,0.0,0.14724466463414634,29.47,30.12,12.8,1.0,13.5,37,56.562290163542684,13.0
1,2013-09-14,72.0,47.0,59.5,43.0,52.0,5.0,0.0,0.0,29.36,30.1,4.7,21.0,5.9,37,54.30255200676086,25.0
2,2013-09-14,72.0,51.0,61.5,41.0,52.0,3.0,0.0,0.0,29.44,30.11,5.3,19.0,6.3,37,46.82480529527678,21.0
1,2013-09-15,62.0,56.0,59.0,52.0,55.0,6.0,0.0,0.65,29.34,30.06,1.1,2.0,5.4,37,77.55150691172038,6.0
2,2013-09-15,62.0,58.0,60.0,51.0,55.0,5.0,0.0,0.24,29.41,30.06,0.4,19.0,5.1,37,72.11726864156499,4.0
1,2013-09-16,64.0,51.0,57.5,47.0,52.0,7.0,0.0,0.0,29.59,30.3,9.7,3.0,10.8,38,67.92303201877064,13.0
2,2013-09-16,64.0,55.0,59.5,47.0,53.0,5.0,0.0,0.14724466463414634,29.65,30.29,11.4,3.0,12.8,38,63.22356267923074,9.0
1,2013-09-17,71.0,49.0,60.0,51.0,56.0,5.0,0.0,0.0,29.49,30.23,7.0,13.0,7.6,38,72.11726864156499,22.0
2,2013-09-17,70.0,53.0,61.5,49.0,55.0,3.0,0.0,0.14724466463414634,29.55,30.23,7.2,12.0,8.2,38,63.47478146622407,17.0
1,2013-09-18,81.0,60.0,70.5,60.0,64.0,0.0,6.0,0.55,29.26,30.01,8.7,18.0,9.0,38,69.36695841447835,21.0
2,2013-09-18,82.0,62.0,72.0,58.0,62.0,0.0,7.0,0.51,29.35,30.02,6.7,17.0,9.1,38,61.37030585532472,20.0
1,2013-09-19,84.0,69.0,76.5,68.0,70.0,0.0,12.0,0.84,29.14,29.87,8.3,16.0,10.6,38,75.0152104143298,15.0
2,2013-09-19,84.0,70.0,77.0,66.0,69.0,0.0,12.0,0.14724466463414634,29.21,29.87,7.8,16.0,10.0,38,68.85131182953751,14.0
1,2013-09-20,76.0,58.0,67.0,60.0,63.0,0.0,2.0,0.14724466463414634,29.08,29.8,10.1,26.0,11.0,38,78.22015326882769,18.0
2,2013-09-20,77.0,59.0,68.0,59.0,63.0,0.0,3.0,0.02,29.15,29.8,10.3,26.0,11.2,38,72.91775824653783,18.0
1,2013-09-21,67.0,52.0,59.5,48.0,53.0,5.0,0.0,0.0,29.17,29.87,9.6,33.0,10.0,38,65.64654688559479,15.0
2,2013-09-21,67.0,51.0,59.0,46.0,53.0,6.0,0.0,0.0,29.23,29.87,9.0,33.0,9.5,38,61.97738545522772,16.0
1,2013-09-22,67.0,49.0,58.0,47.0,52.0,7.0,0.0,0.0,29.3,30.01,6.2,4.0,7.5,38,66.71252677474104,18.0
2,2013-09-22,67.0,49.0,58.0,45.0,51.0,7.0,0.0,0.0,29.36,30.01,4.8,5.0,6.8,38,61.847820820834286,18.0
1,2013-09-23,67.0,46.0,56.5,48.0,53.0,8.0,0.0,0.0,29.34,30.06,4.9,10.0,6.1,39,73.11726842199464,21.0
2,2013-09-23,67.0,50.0,58.5,45.0,52.0,6.0,0.0,0.0,29.41,30.06,6.8,11.0,7.6,39,60.747936492693356,17.0
1,2013-09-24,70.0,49.0,59.5,49.0,54.0,5.0,0.0,0.0,29.26,30.0,6.2,10.0,8.0,39,68.15113016182502,21.0
2,2013-09-24,91.0,52.0,71.5,48.0,54.0,3.40709171496761,5.647118990794408,0.0,29.33,30.0,5.8,9.0,7.7,39,43.23719869988692,39.0
1,2013-09-25,70.0,51.0,60.5,52.0,56.0,4.0,0.0,0.0,29.23,29.95,4.8,5.0,5.7,39,73.51260622375482,19.0
2,2013-09-25,71.0,56.0,63.5,51.0,56.0,1.0,0.0,0.0,29.29,29.95,5.9,6.0,6.6,39,63.72373375296883,15.0
1,2013-09-26,75.0,50.0,62.5,52.0,58.0,2.0,0.0,0.0,29.34,30.04,3.8,8.0,4.2,39,68.48915672747833,25.0
2,2013-09-26,75.0,55.0,65.0,52.0,58.0,0.0,0.0,0.0,29.4,30.04,4.1,9.0,4.6,39,62.7427719811493,20.0
1,2013-09-27,81.0,52.0,66.5,51.0,57.0,0.0,2.0,0.0,29.38,30.09,7.0,13.0,7.4,39,57.394895287956274,29.0
2,2013-09-27,80.0,57.0,68.5,48.0,57.0,0.0,4.0,0.0,29.44,30.09,6.6,12.0,7.3,39,47.900133560579505,23.0
1,2013-09-28,84.0,55.0,69.5,56.0,62.0,0.0,5.0,0.2,29.24,29.98,10.9,19.0,12.7,39,62.16810710507693,29.0
2,2013-09-28,85.0,58.0,71.5,54.0,61.0,0.0,7.0,0.02,29.31,29.98,10.2,18.0,11.3,39,53.99639715472857,27.0
1,2013-09-29,68.0,51.0,59.5,49.0,54.0,5.0,0.0,0.18,29.29,30.01,6.0,36.0,7.6,39,68.15113016182502,17.0
2,2013-09-29,84.0,53.0,68.5,48.0,54.0,3.40709171496761,5.647118990794408,0.22,29.36,30.01,6.3,36.0,7.8,39,47.900133560579505,31.0
1,2013-09-30,74.0,47.0,60.5,49.0,55.0,4.0,0.0,0.0,29.21,29.93,5.8,19.0,6.2,40,65.76640017639664,27.0
2,2013-09-30,76.0,50.0,63.0,47.0,55.0,2.0,0.0,0.0,29.28,29.93,4.2,19.0,4.9,40,55.85035151680261,26.0
1,2013-10-01,79.0,62.0,70.5,62.0,65.0,0.0,6.0,0.0,29.21,29.92,12.5,22.0,12.2,40,74.46607624839507,17.0
2,2013-10-01,79.0,62.0,70.5,61.0,64.0,0.0,6.0,0.0,29.28,29.92,11.9,21.0,11.5,40,71.87676509190885,17.0
1,2013-10-02,76.0,62.0,69.0,50.0,59.0,0.0,4.0,0.0,29.31,30.02,4.7,7.0,6.4,40,50.738265153460794,14.0
2,2013-10-02,77.0,64.0,70.5,50.0,59.0,0.0,6.0,0.0,29.37,30.02,5.2,7.0,7.3,40,48.20286221794018,13.0
1,2013-10-03,78.0,60.0,69.0,65.0,67.0,0.0,4.0,0.12,29.19,29.91,7.4,19.0,7.9,40,87.08427874487391,18.0
2,2013-10-03,78.0,64.0,71.0,65.0,67.0,0.0,6.0,0.8,29.26,29.91,7.1,19.0,7.7,40,81.33681061492473,14.0
1,2013-10-04,74.0,65.0,69.5,65.0,66.0,0.0,5.0,0.14724466463414634,29.23,29.94,2.6,12.0,6.2,40,85.60580854732372,9.0
2,2013-10-04,76.0,66.0,71.0,64.0,66.0,0.0,6.0,0.0,29.29,29.94,2.0,16.0,6.0,40,78.543897108773,10.0
1,2013-10-05,80.0,61.0,70.5,66.0,68.0,0.0,6.0,0.82,29.11,29.84,5.2,19.0,6.4,40,85.66184155550364,19.0
2,2013-10-05,81.0,65.0,73.0,66.0,68.0,0.0,8.0,0.68,29.18,29.83,6.7,19.0,8.1,40,78.70320507035771,16.0
1,2013-10-06,64.0,45.0,54.5,44.0,49.0,10.0,0.0,0.09,29.02,29.75,8.7,25.0,9.5,40,67.57670298071915,19.0
2,2013-10-06,76.0,48.0,62.0,44.0,50.0,3.40709171496761,5.647118990794408,0.06,29.1,29.76,10.1,25.0,10.6,40,51.629312036145016,28.0
1,2013-10-07,68.0,45.0,56.5,45.0,50.0,8.0,0.0,0.14724466463414634,29.23,29.92,6.1,28.0,9.0,41,65.28359301873815,23.0
2,2013-10-07,67.0,45.0,56.0,44.0,50.0,9.0,0.0,0.0,29.3,29.94,6.3,26.0,9.1,41,63.99019384935577,22.0
1,2013-10-08,75.0,43.0,59.0,48.0,53.0,6.0,0.0,0.0,29.42,30.13,4.7,18.0,5.6,41,66.82997767863014,32.0
2,2013-10-08,76.0,49.0,62.5,46.0,53.0,2.0,0.0,0.0,29.49,30.13,4.0,17.0,5.0,41,54.734963059253104,27.0
1,2013-10-09,71.0,48.0,59.5,47.0,53.0,5.0,0.0,0.0,29.45,30.18,3.6,12.0,4.6,41,63.22356267923074,23.0
2,2013-10-09,70.0,52.0,61.0,47.0,53.0,4.0,0.0,0.0,29.52,30.18,3.4,11.0,4.9,41,59.937731910787726,18.0
1,2013-10-10,74.0,46.0,60.0,50.0,55.0,5.0,0.0,0.0,29.37,30.11,2.9,13.0,3.9,41,69.489658073114,28.0
2,2013-10-10,75.0,51.0,63.0,49.0,55.0,2.0,0.0,0.0,29.44,30.11,3.0,12.0,3.8,41,60.203259900373716,24.0
1,2013-10-11,76.0,51.0,63.5,51.0,56.0,1.0,0.0,0.0,29.28,30.02,7.3,14.0,7.7,41,63.72373375296883,25.0
2,2013-10-11,77.0,56.0,66.5,48.0,56.0,0.0,2.0,0.0,29.36,30.02,6.1,14.0,6.9,41,51.321943610293,21.0
1,2013-10-12,73.0,46.0,59.5,54.0,57.0,5.0,0.0,0.12,29.32,30.02,5.7,21.0,7.4,41,81.98211549446096,27.0
2,2013-10-12,73.0,53.0,63.0,52.0,57.0,2.0,0.0,0.01,29.39,30.02,6.0,21.0,8.6,41,67.29421903239448,20.0
1,2013-10-13,64.0,44.0,54.0,41.0,48.0,11.0,0.0,0.0,29.62,30.32,5.3,32.0,6.6,41,61.32375039179685,20.0
2,2013-10-13,65.0,46.0,55.5,40.0,48.0,9.0,0.0,0.0,29.68,30.33,3.1,34.0,5.0,41,55.852810484692206,19.0
1,2013-10-14,62.0,42.0,52.0,44.0,49.0,13.0,0.0,0.0,29.53,30.29,6.6,8.0,8.4,42,74.06518884199969,20.0
2,2013-10-14,62.0,45.0,53.5,43.0,49.0,11.0,0.0,0.0,29.59,30.29,7.2,8.0,8.4,42,67.46013244860487,17.0
1,2013-10-15,64.0,49.0,56.5,51.0,54.0,8.0,0.0,0.07,29.14,29.91,7.6,19.0,10.6,42,81.76927196459728,15.0
2,2013-10-15,65.0,51.0,58.0,50.0,54.0,7.0,0.0,0.09,29.22,29.92,6.9,19.0,9.7,42,74.64339585388701,14.0
1,2013-10-16,54.0,47.0,50.5,45.0,48.0,14.0,0.0,0.14724466463414634,29.16,29.89,10.5,25.0,10.8,42,81.33259770284985,7.0
2,2013-10-16,54.0,47.0,50.5,43.0,47.0,14.0,0.0,0.14724466463414634,29.23,29.91,10.5,25.0,10.7,42,75.35098032496441,7.0
1,2013-10-17,53.0,40.0,46.5,44.0,46.0,18.0,0.0,0.29,29.12,29.86,6.1,26.0,6.9,42,90.9409517361003,13.0
2,2013-10-17,54.0,44.0,49.0,43.0,47.0,16.0,0.0,0.17,29.2,29.88,7.1,24.0,7.9,42,79.67960601360436,10.0
1,2013-10-18,50.0,39.0,44.5,40.0,43.0,20.0,0.0,0.0,29.18,29.91,8.3,26.0,8.7,42,84.09486586688737,11.0
2,2013-10-18,50.0,42.0,46.0,39.0,43.0,19.0,0.0,0.0,29.26,29.93,7.9,25.0,8.6,42,76.4013304192821,8.0
1,2013-10-19,54.0,42.0,48.0,37.0,42.0,17.0,0.0,0.01,29.1,29.83,8.9,25.0,9.2,42,65.50659551519327,12.0
2,2013-10-19,54.0,43.0,48.5,36.0,43.0,16.0,0.0,0.01,29.17,29.85,10.1,24.0,10.4,42,61.800361918266944,11.0
1,2013-10-20,61.0,36.0,48.5,42.0,46.0,16.0,0.0,0.01,29.07,29.8,5.1,20.0,6.1,42,78.12138851808429,25.0
2,2013-10-20,65.0,41.0,53.0,41.0,47.0,12.0,0.0,0.02,29.15,29.82,7.5,21.0,8.4,42,63.61186782925381,24.0
1,2013-10-21,55.0,33.0,44.0,31.0,38.0,21.0,0.0,0.14724466463414634,29.19,29.9,10.8,27.0,11.5,43,59.97195683134892,22.0
2,2013-10-21,55.0,36.0,45.5,32.0,40.0,19.0,0.0,0.03,29.26,29.92,10.3,27.0,10.8,43,58.97904068584548,19.0
1,2013-10-22,42.0,29.0,35.5,31.0,34.0,29.0,0.0,0.14724466463414634,29.21,29.95,5.4,26.0,6.1,43,83.49435184897962,13.0
2,2013-10-22,41.0,31.0,36.0,31.0,35.0,29.0,0.0,0.03,29.28,29.97,4.6,26.0,5.4,43,81.85604066556904,10.0
1,2013-10-23,46.0,32.0,39.0,27.0,34.0,26.0,0.0,0.14724466463414634,29.24,29.98,9.2,30.0,10.0,43,61.77520614966843,14.0
2,2013-10-23,46.0,32.0,39.0,27.0,34.0,26.0,0.0,0.14724466463414634,29.32,30.0,9.2,29.0,9.2,43,61.77520614966843,14.0
1,2013-10-24,44.0,31.0,37.5,25.0,33.0,27.0,0.0,0.14724466463414634,29.45,30.16,10.3,30.0,10.9,43,60.30423108647183,13.0
2,2013-10-24,44.0,34.0,39.0,25.0,34.0,26.0,0.0,0.0,29.52,30.2,9.2,30.0,9.9,43,56.861486442477386,10.0
1,2013-10-25,51.0,29.0,40.0,26.0,35.0,25.0,0.0,0.0,29.47,30.24,10.8,24.0,11.7,43,57.007692157242815,22.0
2,2013-10-25,51.0,29.0,40.0,26.0,36.0,25.0,0.0,0.0,29.57,30.28,10.4,23.0,11.3,43,57.007692157242815,22.0
1,2013-10-26,55.0,37.0,46.0,29.0,39.0,19.0,0.0,0.0,29.22,29.96,10.9,27.0,14.2,43,51.236605553981185,18.0
2,2013-10-26,55.0,38.0,46.5,29.0,39.0,18.0,0.0,0.0,29.3,29.98,10.5,26.0,13.4,43,50.276926484057185,17.0
1,2013-10-27,54.0,29.0,41.5,29.0,37.0,23.0,0.0,0.0,29.28,30.02,6.3,23.0,6.6,43,60.85695377926955,25.0
2,2013-10-27,55.0,32.0,43.5,29.0,38.0,21.0,0.0,0.0,29.37,30.05,6.4,23.0,6.7,43,56.35238981029958,23.0
1,2013-10-28,53.0,35.0,44.0,37.0,41.0,21.0,0.0,0.0,29.54,30.26,9.0,4.0,9.4,44,76.21702091519931,18.0
2,2013-10-28,54.0,36.0,45.0,38.0,42.0,20.0,0.0,0.0,29.6,30.26,8.8,4.0,10.3,44,76.30942873873944,18.0
1,2013-10-29,57.0,42.0,49.5,40.0,45.0,15.0,0.0,0.14724466463414634,29.49,30.25,6.1,10.0,7.5,44,69.65017777804316,15.0
2,2013-10-29,57.0,43.0,50.0,39.0,45.0,15.0,0.0,0.14724466463414634,29.57,30.26,5.9,11.0,6.6,44,65.75242568076895,14.0
1,2013-10-30,63.0,43.0,53.0,52.0,53.0,12.0,0.0,0.55,29.22,30.0,6.6,15.0,7.5,44,96.38759213688101,20.0
2,2013-10-30,64.0,47.0,55.5,52.0,53.0,9.0,0.0,1.16,29.29,30.01,5.3,14.0,6.2,44,87.97853392572166,17.0
1,2013-10-31,64.0,46.0,55.0,56.0,57.0,10.0,0.0,1.04,28.69,29.45,9.4,24.0,11.5,44,103.69837125665558,18.0
2,2013-10-31,65.0,47.0,56.0,56.0,57.0,9.0,0.0,2.03,28.77,29.47,9.5,23.0,11.4,44,100.0,18.0
1,2014-05-01,49.0,42.0,45.5,38.0,42.0,19.0,0.0,0.09,29.02,29.74,13.5,24.0,13.4,18,74.87384948507174,7.0
2,2014-05-01,50.0,43.0,46.5,42.0,44.0,18.0,0.0,0.09,29.1,29.76,14.1,24.0,14.0,18,84.22401018918899,7.0
1,2014-05-02,53.0,46.0,49.5,39.0,45.0,15.0,0.0,0.14724466463414634,29.03,29.77,10.2,24.0,11.5,18,66.988129310746,7.0
2,2014-05-02,80.0,47.0,63.5,43.0,47.0,3.40709171496761,5.647118990794408,0.04,29.1,29.79,10.7,23.0,11.9,18,47.13455328616175,33.0
1,2014-05-03,67.0,46.0,56.5,37.0,48.0,8.0,0.0,0.0,29.07,29.77,13.8,28.0,14.7,18,47.89663327695416,21.0
2,2014-05-03,68.0,49.0,58.5,39.0,49.0,6.0,0.0,0.0,29.13,29.77,13.3,28.0,14.1,18,48.2070211919946,19.0
1,2014-05-04,58.0,44.0,51.0,29.0,41.0,14.0,0.0,0.0,29.31,30.01,4.8,3.0,10.0,18,42.48856977893585,14.0
2,2014-05-04,61.0,47.0,54.0,31.0,43.0,11.0,0.0,0.0,29.37,30.01,5.6,4.0,11.1,18,41.273760980263006,14.0
1,2014-05-05,55.0,43.0,49.0,34.0,42.0,16.0,0.0,0.05,29.26,29.98,12.6,5.0,13.1,19,56.01787571301811,12.0
2,2014-05-05,59.0,45.0,52.0,36.0,44.0,13.0,0.0,0.01,29.31,29.98,12.5,5.0,13.8,19,54.263976999396604,14.0
1,2014-05-06,63.0,41.0,52.0,34.0,45.0,13.0,0.0,0.0,29.21,29.95,12.6,7.0,13.7,19,50.11513290605555,22.0
2,2014-05-06,63.0,45.0,54.0,38.0,47.0,11.0,0.0,0.0,29.26,29.94,12.9,7.0,13.7,19,54.557575010333494,18.0
1,2014-05-07,78.0,48.0,63.0,42.0,50.0,2.0,0.0,0.14724466463414634,29.1,29.82,7.5,8.0,8.9,19,46.16026705317255,30.0
2,2014-05-07,80.0,52.0,66.0,47.0,55.0,0.0,1.0,0.14724466463414634,29.15,29.81,6.3,10.0,9.3,19,50.29229115862627,28.0
1,2014-05-08,89.0,51.0,70.0,55.0,63.0,0.0,5.0,0.1,29.08,29.8,13.7,21.0,14.2,19,58.9352047117653,38.0
2,2014-05-08,93.0,68.0,80.5,58.0,66.0,0.0,16.0,0.0,29.15,29.79,13.8,20.0,14.3,19,46.25610381161679,25.0
1,2014-05-09,73.0,54.0,63.5,52.0,58.0,1.0,0.0,1.03,29.03,29.74,13.2,24.0,16.0,19,66.12260678743014,19.0
2,2014-05-09,76.0,57.0,66.5,56.0,61.0,0.0,2.0,1.43,29.1,29.73,12.4,23.0,15.3,19,68.93229355297534,19.0
1,2014-05-10,77.0,47.0,62.0,42.0,52.0,3.0,0.0,0.0,29.19,29.91,2.9,25.0,6.9,19,47.81594672124952,30.0
2,2014-05-10,77.0,52.0,64.5,44.0,54.0,0.0,0.0,0.0,29.26,29.9,3.1,20.0,6.8,19,47.28867276537276,25.0
1,2014-05-11,81.0,52.0,66.5,53.0,59.0,0.0,2.0,0.12,29.19,29.91,7.6,16.0,8.9,19,61.787537758349906,29.0
2,2014-05-11,85.0,63.0,74.0,55.0,61.0,0.0,9.0,0.41,29.26,29.9,7.8,17.0,10.1,19,51.47113160447879,22.0
1,2014-05-12,84.0,64.0,74.0,64.0,67.0,0.0,9.0,2.09,29.13,29.85,6.6,19.0,12.0,20,70.97355316986994,20.0
2,2014-05-12,86.0,65.0,75.5,67.0,70.0,0.0,11.0,0.03,29.2,29.84,11.1,19.0,12.5,20,74.92484667346494,21.0
1,2014-05-13,67.0,52.0,59.5,53.0,56.0,5.0,0.0,0.12,29.29,29.98,9.5,26.0,12.3,20,79.03322066675368,15.0
2,2014-05-13,70.0,54.0,62.0,55.0,58.0,3.0,0.0,0.14,29.35,29.97,8.1,25.0,10.8,20,77.8056216717131,16.0
1,2014-05-14,56.0,44.0,50.0,39.0,46.0,15.0,0.0,0.02,29.36,30.09,10.9,2.0,12.0,20,65.75242568076895,12.0
2,2014-05-14,57.0,44.0,50.5,41.0,48.0,14.0,0.0,0.06,29.41,30.08,11.4,1.0,12.5,20,69.76160997035534,13.0
1,2014-05-15,55.0,40.0,47.5,35.0,41.0,17.0,0.0,0.19,29.26,30.0,10.3,1.0,13.6,20,61.66741992731216,15.0
2,2014-05-15,57.0,42.0,49.5,38.0,43.0,15.0,0.0,0.26,29.32,30.0,9.2,1.0,13.6,20,64.4165240332853,15.0
